Account_ID,Customer_Name,Age,Gender,Account_Type,Balance,Transaction_Amount,Transaction_Type,Transaction_Date,Branch,IFSC_Code,Loan_Status,Credit_Score,KYC_Status,Account_Status
A10974,,31,Male,Credit,76772,4955,Credit,2023-07-30,Bangalore,SBI002,Approved,365,Verified,Closed
A13242,Neha,45,,Current,105906,4245,,2023-08-03,Bangalore,HDFC001,Rejected,437,Verified,
A11227,,44,Male,Current,29086,13903,,2022-12-07,,,Rejected,854,Pending,Dormant
A10479,Ravi,44,Male,Savings,97011,18365,Credit,2024-06-30,,HDFC001,Approved,573,,Dormant
A13291,Amit,59,Other,Savings,20776,29953,Debit,2024-12-13,Delhi,ICICI003,Approved,692,,Closed
A12582,Neha,22,Other,Current,75855,47583,,2023-07-26,Chennai,,,320,Pending,
A13182,Amit,47,,Credit,35374,-2959,Debit,2024-05-03,Pune,,Pending,490,Verified,Active
A10811,John,66,Other,Loan,64332,8582,Credit,2024-08-24,,ICICI003,,697,Pending,
A11492,,46,,Current,21453,23993,Credit,2025-09-25,Pune,HDFC001,Pending,460,Rejected,Closed
A12813,Sara,33,Male,Current,162297,-19064,Credit,2024-12-22,Mumbai,SBI002,Approved,399,Pending,Active
A11154,Ravi,64,,Savings,124929,3716,,2024-02-03,Bangalore,,Pending,505,Verified,
A11661,Sara,,Male,,90318,-7438,Credit,2025-11-29,Chennai,AXIS004,Approved,475,,
A12168,Sara,45,,Loan,34154,9762,Debit,2024-01-03,,,,759,Pending,
A11664,John,58,Other,Loan,-2556,-2335,,2022-10-22,,ICICI003,Approved,345,Rejected,Dormant
A13423,Priya,50,Other,,118105,39218,Debit,2021-04-19,Delhi,HDFC001,Rejected,795,Rejected,
A10184,Neha,63,Other,Savings,142632,35186,Debit,2024-05-07,Bangalore,ICICI003,Approved,356,Verified,Active
A13182,Ravi,67,,Loan,106285,-19124,Credit,2023-06-04,Delhi,SBI002,Pending,741,Rejected,
A10978,Sara,32,,Savings,199526,26466,Credit,2025-10-05,Bangalore,ICICI003,Rejected,348,Pending,Closed
A12646,Amit,22,,Savings,167869,9844,,2022-04-27,Chennai,AXIS004,Approved,825,Pending,Closed
A12238,Priya,43,Female,Credit,137904,12463,Credit,2022-08-22,,SBI002,,828,Pending,Active
A10763,Neha,50,,,49203,17207,,2025-08-24,Bangalore,AXIS004,Rejected,667,Pending,Dormant
A11113,Ravi,30,,,6394,31401,,2024-09-18,Pune,,,615,,Active
A12765,Sara,62,Other,Credit,133270,13331,Credit,2025-05-27,Bangalore,ICICI003,Rejected,311,,Active
A11676,Priya,59,Male,Savings,74418,-2124,Credit,2024-09-13,Pune,SBI002,Pending,434,Rejected,
A12366,,60,,Savings,181609,41850,Debit,2024-09-14,Chennai,AXIS004,Pending,830,Pending,Closed
A10293,Sara,70,Other,Loan,48580,13143,Credit,2023-10-09,Pune,,Approved,459,Rejected,Closed
A12207,Neha,31,Other,,99021,-17756,Credit,2023-02-11,,AXIS004,Pending,321,Verified,Closed
A10887,Amit,70,Female,Loan,89156,21855,,2025-09-10,,SBI002,Rejected,884,,Dormant
A12363,Sara,68,,Loan,113864,-17559,Credit,2022-05-28,Bangalore,ICICI003,Rejected,689,,Closed
A11528,John,74,,,63183,39786,,2023-05-01,Mumbai,SBI002,Approved,369,,Active
A10339,John,68,Male,Loan,117570,31224,,2021-07-28,,AXIS004,Rejected,572,Verified,
A11384,Priya,67,Other,,97224,13321,Credit,2025-12-16,Mumbai,HDFC001,Approved,612,Rejected,
A11401,Neha,23,Female,Savings,173265,18610,,2021-09-14,Delhi,SBI002,,610,,Dormant
A12844,Ravi,41,Other,Savings,54874,30257,Debit,2024-07-31,Delhi,,Approved,887,Verified,Dormant
A11076,Neha,55,Female,Current,7183,18426,,2021-08-01,Bangalore,HDFC001,,783,Rejected,Closed
A13370,Priya,70,Female,Loan,185828,-12023,Credit,2021-02-22,,,Rejected,853,Verified,Active
A12698,,48,Female,Loan,169752,10054,Credit,2025-02-18,,,Pending,887,,
A11297,Neha,46,Female,,43705,-8925,Debit,2022-06-16,Chennai,AXIS004,Approved,442,Pending,Closed
A10640,Ravi,72,Male,Loan,181714,470,,2021-12-06,Pune,HDFC001,Approved,455,Pending,Dormant
A10038,Ravi,39,Female,Current,17029,43135,,2021-12-05,Chennai,HDFC001,Pending,350,,Closed
A11506,Ravi,37,,Credit,23958,35801,Debit,2022-05-12,Pune,,Approved,625,Pending,Dormant
A10193,Amit,42,Male,Credit,191771,18942,,2023-04-18,Chennai,SBI002,Pending,736,Rejected,Active
A12262,Sara,,Male,Savings,141409,41113,Debit,2022-05-14,,,Rejected,624,Pending,Closed
A13117,Neha,65,Other,Current,1444,21285,Debit,2025-07-25,Chennai,,Rejected,346,,Closed
A11146,,41,Male,Savings,38551,-7855,,2022-06-18,Chennai,SBI002,,508,Pending,Active
A12737,John,63,Other,,46369,-650,,2021-04-14,Chennai,AXIS004,Pending,505,,Closed
A11558,Ravi,28,Male,Credit,138288,18379,Debit,2023-03-14,Mumbai,AXIS004,Approved,510,Verified,Closed
A10231,Ravi,48,,,22094,3990,Debit,2023-03-22,,ICICI003,Rejected,513,Pending,
A11534,Ravi,50,Male,Current,125561,37322,Debit,2025-04-11,Mumbai,SBI002,,379,Pending,Dormant
A13420,,39,Male,Savings,108150,-13873,Credit,2021-08-08,Pune,AXIS004,Approved,856,,Dormant
A11345,Sara,58,Male,Savings,118647,-18339,Credit,2025-02-21,Delhi,HDFC001,Pending,488,Rejected,Closed
A11365,John,72,Other,Loan,60935,-7400,Credit,2024-07-02,,,Rejected,319,,Dormant
A11858,,48,,Current,9462,25689,,2025-05-19,Chennai,,Approved,688,,Dormant
A11568,Priya,24,Male,Current,81338,40137,Debit,2022-07-05,Bangalore,ICICI003,Rejected,307,Pending,
A12482,Priya,43,Other,Savings,-187,18109,Credit,2022-10-28,Delhi,,,659,Rejected,
A11350,Neha,23,Male,,84600,1175,Debit,2023-05-26,Chennai,,Pending,446,,
A12662,Sara,73,Female,Loan,101240,-15849,Credit,2021-07-25,,ICICI003,Approved,673,,Dormant
A12979,Amit,49,Other,Savings,154754,37388,Debit,2021-10-30,Delhi,HDFC001,Pending,619,Pending,Closed
A12037,Priya,65,,Credit,102280,42668,Debit,2024-01-25,Chennai,ICICI003,Approved,655,,Active
A10484,Priya,64,Female,Loan,81460,-18032,Credit,2025-05-05,,AXIS004,Approved,544,Verified,Active
A12199,John,45,Other,Loan,62545,38440,,2023-04-24,,HDFC001,,709,Verified,
A12170,John,43,Male,Savings,112014,-19470,Credit,2025-11-15,Delhi,,Approved,332,,Dormant
A12130,,51,,Credit,170359,-1859,Debit,2021-11-30,,,Rejected,509,Verified,Dormant
A11126,Amit,45,Other,Loan,124599,43978,Debit,2024-09-04,Mumbai,SBI002,,761,Verified,
A10089,Neha,34,Male,,31677,9478,Credit,2022-07-06,Pune,,,419,Verified,Dormant
A10750,John,34,Other,Savings,188859,7865,Credit,2025-07-25,Delhi,,Pending,419,Pending,
A12127,Ravi,33,Male,,123252,25879,,2022-10-06,Bangalore,,Pending,799,Pending,Active
A13185,Neha,48,Other,,5547,35518,Credit,2023-11-19,Pune,AXIS004,Pending,327,Verified,Closed
A10155,Priya,52,,Savings,132617,33986,Debit,2025-02-06,Bangalore,,Pending,636,Pending,Active
A11537,Priya,23,,,125359,5974,Credit,2023-02-14,,,Rejected,602,Pending,Closed
A12313,Sara,26,Female,Current,192008,24038,Debit,2022-03-30,Pune,ICICI003,Pending,364,Rejected,Active
A10115,,34,Other,Credit,50193,2767,Credit,2024-07-17,Bangalore,SBI002,,583,Rejected,Dormant
A11873,Amit,56,Other,Credit,44660,45826,Debit,2022-07-17,Pune,AXIS004,,332,,Active
A10395,Ravi,69,,,44634,22563,Credit,2023-05-15,,HDFC001,Approved,726,Rejected,Dormant
A11088,Ravi,57,Other,Credit,4398,-1676,Credit,2025-05-07,Chennai,ICICI003,Approved,830,,Dormant
A12295,Ravi,46,Male,Loan,166177,26497,Credit,2024-12-22,,,Approved,640,Pending,Closed
A11859,Sara,23,Female,Loan,144457,10155,Credit,2022-12-27,Pune,,Rejected,669,Rejected,
A13261,,18,Male,Credit,76772,-19375,Debit,2024-01-22,Bangalore,HDFC001,Pending,310,,
A10054,Ravi,37,Female,Current,62850,-12036,,2021-02-11,Mumbai,ICICI003,Rejected,884,Rejected,Dormant
A11316,John,41,Other,Current,166634,-5959,,2022-02-11,Delhi,SBI002,Pending,344,,Active
A12516,Ravi,48,,Savings,168338,42694,,2021-07-25,Mumbai,,Rejected,379,Rejected,
A13198,,70,Male,Savings,47279,-4086,Debit,2021-02-14,Pune,,,590,Verified,Closed
A10019,,64,Male,Loan,79215,40830,Credit,2022-07-04,Mumbai,SBI002,Approved,535,Rejected,Active
A11007,Neha,56,Other,Credit,189148,17940,Debit,2022-06-19,Mumbai,,,420,Rejected,Dormant
A10724,John,58,Male,,104948,27596,Debit,2022-07-31,Mumbai,,,461,Rejected,Active
A12685,,52,Female,Savings,166230,-15014,Credit,2025-04-20,Chennai,,Pending,498,Rejected,Active
A13268,Ravi,35,Male,Credit,170984,36859,Credit,2022-08-05,Bangalore,AXIS004,Approved,459,,Closed
A11193,,33,Other,Current,11000,28366,,2025-03-16,Bangalore,HDFC001,Rejected,849,,
A10208,Priya,28,Other,Credit,127099,30499,Debit,2024-02-03,Delhi,AXIS004,Approved,557,Verified,Dormant
A12704,,36,Male,Current,-3786,-431,,2022-05-11,Mumbai,AXIS004,,548,Pending,Closed
A12233,Sara,58,Female,Savings,63706,20001,Debit,2023-11-19,,,Approved,393,Pending,Dormant
A12144,,45,Other,Loan,68500,46725,,2025-04-05,Mumbai,HDFC001,Rejected,671,,Closed
A12326,Ravi,69,,Current,61047,12579,,2022-10-24,Delhi,ICICI003,Pending,865,,Active
A11155,Sara,60,Female,Credit,121719,33402,Credit,2022-09-17,,AXIS004,Pending,572,,Active
A11416,John,56,Male,Savings,68610,16901,,2023-03-23,Bangalore,SBI002,Approved,612,Pending,
A10830,John,32,,,78537,30128,Debit,2025-03-22,Mumbai,SBI002,Rejected,896,,Closed
A11884,,65,,Savings,105525,32248,Debit,2023-08-17,Mumbai,,Rejected,742,,Active
A11193,John,35,Other,Savings,79885,24106,,2023-11-07,Delhi,ICICI003,,798,,Closed
A11866,John,73,Male,Loan,5671,-6883,Debit,2023-03-07,Mumbai,SBI002,,501,Rejected,Closed
A10102,Sara,59,Female,Loan,86739,-18757,Debit,2023-03-20,Delhi,ICICI003,,361,Pending,Dormant
A11628,Neha,62,Female,Current,160966,47455,Credit,2023-09-07,,,Approved,433,Pending,Active
A13167,Sara,21,Female,Current,75280,12718,,2025-02-07,Mumbai,ICICI003,Approved,527,Pending,
A12156,Sara,66,Other,Current,89034,23176,,2021-07-23,,ICICI003,Approved,427,Verified,
A10907,Ravi,71,Other,,8090,9709,Credit,2023-03-04,Delhi,ICICI003,Rejected,314,Pending,Dormant
A10930,Ravi,43,Other,Loan,129127,-913,Debit,2024-04-12,Chennai,HDFC001,Approved,647,Verified,
A10091,Sara,42,,Credit,120946,33773,Debit,2022-01-19,Chennai,AXIS004,Approved,550,Pending,Dormant
A11841,Amit,62,Female,Loan,113647,15816,Credit,2024-04-13,Pune,HDFC001,Pending,516,,Active
A10583,Neha,49,Other,Credit,150603,21610,Credit,2021-02-17,Chennai,AXIS004,Pending,537,Verified,Active
A11447,John,41,,,61927,14720,Credit,2025-11-11,Pune,HDFC001,Pending,546,Pending,Closed
A12918,John,33,,,67284,-7986,,2022-09-26,Pune,HDFC001,Approved,587,Rejected,Active
A12935,,39,,Credit,138307,16903,Credit,2025-07-11,Bangalore,,Rejected,413,,Dormant
A13130,John,47,,Credit,129866,38389,,2021-09-23,,HDFC001,,356,Rejected,Closed
A11029,Ravi,40,,Current,104376,910,,2024-10-19,,,,322,,Closed
A11097,Ravi,42,Female,,185886,85,Credit,2022-09-06,Bangalore,AXIS004,Approved,314,Verified,Closed
A11880,Neha,21,,Loan,26978,4725,,2021-03-22,Bangalore,SBI002,Pending,424,Verified,Closed
A10140,Priya,27,Other,Credit,52327,-18644,,2023-02-16,,SBI002,,413,Rejected,Active
A12792,Neha,56,Male,Current,111781,24400,Credit,2024-12-03,Chennai,HDFC001,Rejected,669,Pending,Dormant
A11249,Sara,18,Male,Current,29305,40111,Credit,2025-06-29,Delhi,SBI002,Rejected,789,,Closed
A10718,Ravi,33,Female,,71840,-4150,,2021-09-08,Mumbai,AXIS004,Rejected,413,Verified,Dormant
A12029,,62,Female,Current,161252,-13109,,2023-12-20,Chennai,HDFC001,Approved,836,Verified,Active
A11028,,59,Male,Current,41175,34844,Debit,2024-11-10,Bangalore,HDFC001,Rejected,337,,Active
A11942,John,32,Female,Savings,181219,4643,Debit,2025-10-07,Mumbai,,,859,,Active
A11716,,23,Female,Credit,21225,36325,Debit,2024-03-23,,HDFC001,Approved,826,Verified,
A12114,Sara,35,Other,Savings,97752,-2678,Debit,2021-11-20,Bangalore,AXIS004,,789,Pending,
A13437,Amit,59,Other,Loan,62776,39558,,2025-04-15,Chennai,SBI002,Pending,397,,Dormant
A12376,Amit,21,,Savings,131349,16975,Debit,2025-09-07,Chennai,HDFC001,Rejected,354,Pending,Closed
A13333,Priya,66,Other,Loan,-2449,47736,,2021-07-24,Pune,ICICI003,Pending,424,Verified,Active
A10551,,37,Female,Loan,168282,33503,,2025-10-04,,SBI002,,397,Verified,Dormant
A10335,Neha,36,Other,,16999,31043,Credit,2021-11-04,Chennai,SBI002,Approved,766,Pending,
A13033,Ravi,61,Other,Savings,143466,-2989,Debit,2022-04-12,Mumbai,SBI002,Pending,716,Pending,
A10662,Ravi,67,Other,,154724,4680,Debit,2022-07-24,Delhi,,Rejected,879,Pending,Dormant
A12521,Amit,67,Female,Current,104228,24797,Credit,2022-12-30,Delhi,AXIS004,Approved,671,Pending,Dormant
A11241,Neha,19,Other,,72122,-19186,Credit,2025-06-18,Pune,ICICI003,,685,Rejected,Closed
A10915,Neha,25,,Savings,54922,49268,Credit,2024-08-27,Chennai,HDFC001,Rejected,536,Verified,
A10797,Ravi,26,Other,,55109,-11693,Debit,2021-11-06,,SBI002,Approved,793,,Closed
A11801,Priya,49,Female,Credit,77421,13822,Debit,2022-02-04,Delhi,SBI002,Rejected,774,Verified,Dormant
A13467,Ravi,32,Female,Credit,112641,40643,Debit,2025-06-19,,SBI002,Approved,575,Verified,
A12941,Amit,32,Other,Credit,151224,2954,Debit,2023-01-05,Bangalore,ICICI003,Rejected,691,Rejected,Dormant
A12147,Priya,38,Female,Current,124318,49457,,2022-06-15,Pune,AXIS004,Pending,439,Pending,Dormant
A12919,John,36,Other,Savings,130153,10083,Credit,2024-12-31,Bangalore,HDFC001,,666,Verified,
A11279,Neha,65,,Savings,118414,-15326,Credit,2025-10-08,,ICICI003,Rejected,301,Rejected,Closed
A10255,Ravi,53,Male,Credit,45073,26064,Credit,2025-07-02,,HDFC001,Rejected,603,,
A11665,,62,Male,Credit,36499,1988,Credit,2023-11-05,,ICICI003,Pending,567,Rejected,
A12674,Priya,58,Female,,180021,42612,Debit,2024-03-06,Bangalore,,Pending,677,Pending,Active
A12289,Priya,57,Male,Current,31538,26287,,2025-01-30,Bangalore,,,315,Rejected,Active
A11335,Neha,49,,Current,42350,-1102,,2025-03-21,Chennai,SBI002,Approved,783,Pending,Active
A11546,Priya,19,,,60654,26124,Debit,2024-09-19,Pune,,Rejected,427,,Closed
A11304,John,44,Other,Credit,71918,21508,,2022-05-18,,ICICI003,Approved,385,Verified,Active
A12559,Amit,,Female,Savings,165955,-17887,Debit,2023-01-01,Bangalore,HDFC001,Approved,719,Verified,Active
A11375,,42,Female,,58942,17696,Debit,2022-07-24,Bangalore,AXIS004,Rejected,522,,Dormant
A11067,John,56,Female,Current,18198,25454,Credit,2024-01-24,Chennai,AXIS004,Pending,309,Rejected,Closed
A10987,Amit,59,Other,Credit,198400,45854,Debit,2025-12-12,Pune,SBI002,,411,Verified,
A11677,Neha,49,,Loan,55220,46146,,2024-11-02,Pune,,Pending,622,Verified,Closed
A10974,,74,,,142087,19886,,2023-07-28,Mumbai,HDFC001,Approved,681,Pending,Closed
A10055,Sara,29,Female,Credit,199307,5391,,2024-06-03,Bangalore,AXIS004,Pending,790,Rejected,Active
A12053,Neha,66,Other,Savings,113928,-664,Credit,2022-03-01,Delhi,,,675,Verified,Active
A10407,Sara,53,Male,Loan,29272,31717,,2024-07-26,Chennai,SBI002,Pending,822,Rejected,Dormant
A12090,Priya,29,Female,Loan,68402,37605,Debit,2021-04-08,Pune,SBI002,Pending,569,Verified,Dormant
A11639,Neha,67,Male,Savings,156949,4739,,2021-11-11,Delhi,HDFC001,Approved,569,Pending,
A13121,Priya,65,Other,Savings,142149,39911,Credit,2025-11-26,Mumbai,,Pending,468,Verified,Active
A11381,John,67,Male,Savings,35615,47731,,2024-02-08,Delhi,ICICI003,Pending,379,Pending,Closed
A10870,Amit,67,Female,,65627,4674,,2023-11-19,,AXIS004,Approved,717,Rejected,
A11611,Neha,68,Male,,101795,32637,Credit,2025-11-09,Chennai,ICICI003,Rejected,325,Pending,Active
A11909,Priya,65,Female,Credit,175666,36567,Debit,2021-02-23,,AXIS004,Rejected,801,Pending,Closed
A13000,Ravi,68,Male,Loan,169059,38035,,2022-05-24,,ICICI003,Rejected,555,Pending,Closed
A13499,Amit,63,Male,Loan,104190,-6873,Credit,2024-11-18,Pune,SBI002,Pending,589,Rejected,Closed
A10152,John,47,Male,Loan,14562,9782,Credit,2025-02-17,Mumbai,AXIS004,Approved,786,,Active
A13409,Neha,54,Male,Current,107563,15541,Credit,2021-07-02,Pune,ICICI003,Approved,797,,Active
A11557,Priya,68,Female,Current,101972,43877,,2021-06-19,Delhi,,Rejected,663,Verified,Active
A12014,Amit,,Male,Savings,-2911,-2180,Debit,2023-07-10,Chennai,SBI002,Rejected,857,,Dormant
A13218,Ravi,28,Male,Loan,172869,24374,Debit,2025-06-24,Bangalore,SBI002,Pending,366,,Active
A10063,Amit,60,,Credit,136028,9124,Credit,2023-03-20,Bangalore,,Approved,484,Pending,
A11369,Neha,44,Male,Credit,145182,7350,Debit,2024-07-10,,ICICI003,Rejected,787,Pending,Closed
A11565,Ravi,29,,Credit,28521,-8468,,2025-08-09,Delhi,ICICI003,,756,,Closed
A13365,Neha,,Female,Current,33548,39083,Credit,2021-08-14,Pune,AXIS004,Rejected,821,,
A12993,Sara,59,Male,Current,81129,-10562,,2022-01-12,Pune,SBI002,,847,Rejected,Dormant
A11192,Amit,25,Male,,199571,44364,Credit,2023-12-22,Mumbai,ICICI003,Pending,519,,Active
A10497,Priya,70,Female,Loan,188635,40439,Credit,2025-01-23,Delhi,ICICI003,Approved,653,,Dormant
A12410,Ravi,50,Male,Loan,3974,-402,Debit,2025-05-15,Mumbai,SBI002,Rejected,462,,Dormant
A13295,Neha,45,,Loan,25690,-3971,,2021-08-20,,,Pending,505,,Active
A10103,,25,,,190442,-5362,Debit,2025-05-12,,SBI002,,337,Verified,Closed
A13339,Sara,73,Other,Credit,2154,1086,,2025-09-29,Pune,ICICI003,Approved,890,Verified,Dormant
A10312,Neha,38,Male,Credit,3168,-3508,Credit,2023-04-06,Bangalore,SBI002,Pending,367,Verified,Dormant
A12190,Neha,35,Other,,181768,41133,Debit,2021-04-28,Chennai,AXIS004,Approved,624,Pending,Closed
A11312,Amit,28,Male,,73140,-2984,Credit,2024-10-29,,AXIS004,Pending,588,Rejected,Dormant
A12241,Amit,46,,Loan,155526,25841,Credit,2021-06-19,,,Approved,807,Rejected,
A11145,Sara,24,Male,,53529,23726,Credit,2025-02-09,Mumbai,,,722,Verified,Active
A10373,Priya,74,Female,Loan,47021,-6242,Credit,2023-05-15,Mumbai,AXIS004,,438,,Active
A10833,Amit,46,Other,Savings,21004,-2226,Debit,2025-12-15,Pune,HDFC001,Rejected,444,Verified,Closed
A12084,Ravi,34,Male,Loan,177254,43832,Debit,2021-01-10,Pune,AXIS004,Rejected,683,Rejected,Active
A11786,Priya,22,,Savings,113096,-11408,Credit,2025-05-05,,ICICI003,Rejected,899,Rejected,Dormant
A12073,Sara,23,,Current,17582,18047,Credit,2022-02-17,Bangalore,ICICI003,,802,Verified,Closed
A12120,Amit,42,Male,Current,60322,27353,Credit,2023-07-26,Pune,AXIS004,Pending,475,Verified,
A12098,Priya,62,,Loan,155910,17510,Credit,2025-10-14,Delhi,SBI002,Pending,855,Pending,
A12572,John,72,Male,Current,20458,-8854,Debit,2025-07-04,Chennai,HDFC001,Pending,346,Verified,Dormant
A12968,Ravi,66,,Loan,169997,46244,,2021-11-26,Chennai,AXIS004,Rejected,415,,Active
A10147,,50,Male,,158001,4299,Debit,2022-10-14,Mumbai,SBI002,Pending,883,Rejected,Active
A11731,Neha,64,Male,,39850,1501,Credit,2021-10-10,,SBI002,Approved,413,Verified,Closed
A12442,Ravi,30,,Current,183601,11852,Credit,2022-05-08,Bangalore,HDFC001,Approved,795,Verified,
A12567,Ravi,73,Other,Current,176921,40119,Credit,2021-05-31,Chennai,,,360,Rejected,Active
A10948,Priya,19,Female,Loan,109441,31932,Debit,2024-05-09,Bangalore,,Approved,470,Pending,Dormant
A13164,Ravi,65,Female,Savings,22592,-278,Debit,2021-04-15,Bangalore,SBI002,Rejected,544,Rejected,Active
A12504,John,30,Other,Savings,113149,49175,,2021-02-23,Mumbai,AXIS004,Approved,845,Rejected,Dormant
A10046,Ravi,43,Female,Credit,147686,42072,Debit,2025-09-27,Chennai,HDFC001,Rejected,368,Rejected,Closed
A11251,John,18,Female,Current,148132,44514,Credit,2021-05-24,Pune,SBI002,,486,Verified,Active
A10035,John,23,,Current,89875,18380,Credit,2022-02-15,Bangalore,HDFC001,Pending,751,,Closed
A12257,Amit,30,Other,Loan,160635,-3788,Credit,2024-04-13,Delhi,,Pending,704,,Closed
A11175,John,48,Female,Current,184243,2369,,2025-04-15,,HDFC001,Approved,811,Pending,Dormant
A12109,John,58,Male,Loan,157552,45477,Debit,2023-06-27,Mumbai,AXIS004,Approved,424,Verified,Dormant
A11653,Priya,35,Female,Current,43083,-19733,Credit,2025-01-06,,HDFC001,Approved,787,Pending,
A11205,Priya,46,Female,Loan,162736,29084,Debit,2021-07-07,Bangalore,HDFC001,Approved,552,Verified,Dormant
A10524,,70,Male,Savings,46659,17649,Credit,2021-10-01,,SBI002,,677,Verified,Active
A11453,,46,,,84139,12959,Credit,2023-01-24,Mumbai,HDFC001,Pending,791,Pending,
A10506,Sara,29,Other,,20835,32147,Credit,2024-08-19,Mumbai,,,743,Verified,Dormant
A11455,John,47,,Current,10428,28459,,2024-04-06,Delhi,AXIS004,Rejected,740,Rejected,Active
A12158,Priya,19,Male,Savings,25002,-9454,Credit,2024-04-27,,AXIS004,Approved,451,,Active
A10679,Ravi,58,Other,,91356,31287,,2021-05-16,Bangalore,HDFC001,,366,,Active
A11683,Neha,18,,,73389,8882,Debit,2022-12-11,,AXIS004,Approved,784,Pending,
A11258,,62,Male,Loan,193095,28552,Debit,2024-06-28,Chennai,ICICI003,,347,Rejected,
A11901,John,68,Other,,155785,21572,,2022-06-14,Chennai,HDFC001,Pending,637,Rejected,
A10946,John,45,,Current,78830,36802,Debit,2021-09-22,Bangalore,AXIS004,Pending,765,,Active
A12987,Amit,74,Male,Savings,39501,16756,Debit,2024-12-09,Mumbai,AXIS004,,837,Pending,Active
A10594,Priya,33,Male,Loan,40627,5197,Credit,2024-06-18,Pune,ICICI003,Approved,642,Pending,Active
A11486,Amit,61,Male,Credit,69050,-2718,Credit,2023-06-13,,HDFC001,,344,,
A12043,Ravi,70,Other,Current,150611,-4276,Debit,2025-08-02,Bangalore,SBI002,,486,Rejected,
A11113,Sara,34,,Loan,74258,48849,,2024-10-10,Mumbai,ICICI003,,316,,Dormant
A10101,Priya,44,Other,Loan,44152,28815,,2023-01-19,Pune,AXIS004,Approved,325,Rejected,Dormant
A12424,John,31,Other,Credit,147160,-16935,Debit,2025-02-28,Bangalore,AXIS004,Pending,561,Verified,Closed
A10184,,43,Female,Savings,109952,9025,Credit,2021-03-03,Pune,,Pending,424,Rejected,Active
A12632,Neha,59,Female,Credit,21943,21919,Debit,2024-03-03,Chennai,,Pending,668,Rejected,Active
A12738,John,41,Male,Credit,7218,20838,Debit,2021-01-30,,HDFC001,Approved,562,,
A12082,Priya,25,,Current,36402,18451,Debit,2025-05-11,Bangalore,HDFC001,Rejected,450,Pending,Closed
A10986,Sara,37,Male,Current,7380,41902,Debit,2022-10-04,Pune,AXIS004,Pending,532,Pending,
A10523,Priya,56,Male,,90087,21285,Debit,2024-02-02,Delhi,,Approved,300,Verified,
A12668,Sara,19,Male,Loan,46483,16700,,2023-07-22,,AXIS004,Approved,500,Verified,Closed
A13211,Priya,61,Male,Current,10693,24640,Credit,2024-03-28,Pune,AXIS004,,413,Rejected,Dormant
A12408,Neha,58,Female,Loan,16908,-15025,,2021-03-20,Chennai,HDFC001,,629,,Closed
A12468,,22,Male,Credit,38365,25058,Debit,2023-02-16,Delhi,ICICI003,Approved,466,Pending,Closed
